UpdateTime	TopWait
2024-04-14 00:15	> 4
2024-04-14 00:30	> 4
2024-04-14 00:45	> 4
2024-04-14 01:00	> 5
2024-04-14 01:15	> 6
2024-04-14 01:30	> 6
2024-04-14 01:45	> 6
2024-04-14 02:15	> 6
2024-04-14 02:15	> 6
2024-04-14 02:30	> 6
2024-04-14 02:45	> 6
2024-04-14 03:00	> 6
2024-04-14 03:15	> 6
2024-04-14 03:30	> 6
2024-04-14 03:45	> 6
2024-04-14 04:00	> 7
2024-04-14 04:15	> 7
2024-04-14 04:30	> 7
2024-04-14 04:45	> 7
2024-04-14 05:00	> 7
2024-04-14 05:15	> 7
2024-04-14 05:30	> 7
2024-04-14 05:45	> 7
2024-04-14 06:15	> 7
2024-04-14 06:15	> 7
2024-04-14 06:30	> 7
2024-04-14 06:45	> 7
2024-04-14 07:15	> 7
2024-04-14 07:30	> 7
2024-04-14 07:45	> 8
2024-04-14 09:45	> 8
2024-04-14 11:15	> 8
2024-04-14 11:45	> 8
2024-04-14 12:45	> 3
2024-04-14 14:00	> 2
2024-04-14 16:00	> 1
2024-04-14 18:45	< 1
2024-04-14 22:15	> 3
2024-04-14 23:00	> 3
