UpdateTime	TopWait
2024-05-18 00:15	< 1
2024-05-18 00:30	< 1
2024-05-18 00:45	< 1
2024-05-18 01:15	< 1
2024-05-18 01:30	< 1
2024-05-18 01:45	< 1
2024-05-18 02:15	< 1
2024-05-18 02:30	< 1
2024-05-18 02:45	< 1
2024-05-18 03:00	< 1
2024-05-18 03:15	< 1
2024-05-18 03:45	< 1
2024-05-18 04:15	> 1
2024-05-18 04:30	> 1
2024-05-18 04:45	> 1
2024-05-18 05:15	> 1
2024-05-18 05:15	> 1
2024-05-18 05:30	> 1
2024-05-18 06:15	> 1
2024-05-18 06:30	> 1
2024-05-18 06:45	> 1
2024-05-18 07:15	> 1
2024-05-18 07:30	> 1
2024-05-18 07:45	> 1
2024-05-18 09:15	> 1
2024-05-18 10:00	> 1
2024-05-18 10:30	< 1
2024-05-18 10:45	> 1
2024-05-18 11:15	> 1
2024-05-18 11:30	> 1
2024-05-18 11:45	> 1
2024-05-18 12:15	> 1
2024-05-18 12:30	> 1
2024-05-18 12:45	> 1
2024-05-18 13:15	> 1
2024-05-18 13:15	> 1
2024-05-18 13:30	> 1
2024-05-18 13:45	> 1
2024-05-18 14:15	> 1
2024-05-18 14:30	> 1
2024-05-18 14:45	> 1
2024-05-18 15:15	< 1
2024-05-18 15:15	< 1
2024-05-18 15:30	< 1
2024-05-18 15:45	< 1
2024-05-18 16:15	< 1
2024-05-18 16:30	< 1
2024-05-18 16:45	< 1
2024-05-18 17:15	< 1
2024-05-18 17:30	< 1
2024-05-18 17:45	< 1
2024-05-18 18:15	< 1
2024-05-18 18:15	< 1
2024-05-18 18:30	< 1
2024-05-18 18:45	< 1
2024-05-18 19:00	< 1
2024-05-18 19:15	< 1
2024-05-18 19:30	< 1
2024-05-18 20:30	< 1
2024-05-18 20:45	< 1
2024-05-18 21:15	< 1
2024-05-18 21:30	< 1
2024-05-18 21:45	< 1
2024-05-18 22:15	< 1
2024-05-18 22:15	< 1
2024-05-18 22:30	< 1
2024-05-18 22:45	< 1
2024-05-18 23:15	< 1
2024-05-18 23:30	< 1
2024-05-18 23:45	< 1
