UpdateTime	TopWait
2025-04-09 00:30	> 2
2025-04-09 00:45	> 2
2025-04-09 01:15	> 2
2025-04-09 01:30	> 1
2025-04-09 01:45	> 2
2025-04-09 02:30	> 2
2025-04-09 02:45	> 2
2025-04-09 03:15	> 3
2025-04-09 03:30	> 2
2025-04-09 03:45	> 2
2025-04-09 04:30	> 2
2025-04-09 04:45	> 2
2025-04-09 05:15	> 3
2025-04-09 05:30	> 3
2025-04-09 05:45	> 3
2025-04-09 06:15	> 3
2025-04-09 06:30	> 3
2025-04-09 06:45	> 3
2025-04-09 07:15	> 4
2025-04-09 07:30	> 5
2025-04-09 07:45	> 4
2025-04-09 09:45	> 1
2025-04-09 11:00	> 1
2025-04-09 11:30	< 1
2025-04-09 11:45	< 1
2025-04-09 12:15	> 1
2025-04-09 12:45	> 2
2025-04-09 12:45	> 2
2025-04-09 13:15	> 2
2025-04-09 13:30	> 1
2025-04-09 13:45	> 2
2025-04-09 14:30	> 2
2025-04-09 14:45	> 2
2025-04-09 15:15	> 2
2025-04-09 15:45	> 2
2025-04-09 16:30	> 2
2025-04-09 16:45	> 2
2025-04-09 17:15	> 1
2025-04-09 17:30	> 1
2025-04-09 17:45	> 1
2025-04-09 18:30	> 1
2025-04-09 18:45	> 1
2025-04-09 18:45	> 1
2025-04-09 19:15	> 1
2025-04-09 19:30	> 1
2025-04-09 19:45	> 1
2025-04-09 20:45	> 2
2025-04-09 21:30	> 2
2025-04-09 21:45	> 2
2025-04-09 22:15	> 2
2025-04-09 22:45	> 2
2025-04-09 22:45	> 2
2025-04-09 23:15	> 1
2025-04-09 23:30	> 1
2025-04-09 23:45	> 1
